id,pulled_at,bus_stop_code,bus_stop_name,service_no,estimated_arrival,load_status
256,2026-06-18T15:00:02.446584,75009,Tampines Interchange,81,2026-06-18T14:59:00+08:00,SEA
257,2026-06-18T15:00:02.446584,75009,Tampines Interchange,969,2026-06-18T15:00:00+08:00,SEA
258,2026-06-18T15:00:02.446584,46008,Woodlands Interchange,911,2026-06-18T15:10:06+08:00,SEA
259,2026-06-18T15:00:02.446584,46008,Woodlands Interchange,912,2026-06-18T15:17:56+08:00,SEA
260,2026-06-18T15:00:02.446584,46008,Woodlands Interchange,912B,2026-06-18T15:08:00+08:00,SEA
261,2026-06-18T15:00:02.446584,46008,Woodlands Interchange,913,2026-06-18T15:04:57+08:00,SEA
262,2026-06-18T15:00:02.446584,46008,Woodlands Interchange,913M,2026-06-18T15:20:00+08:00,SEA
263,2026-06-18T15:10:02.487435,9023,Orchard (Opp Orchard Stn/ION),124,2026-06-18T15:09:22+08:00,SEA
264,2026-06-18T15:10:02.487435,9023,Orchard (Opp Orchard Stn/ION),143,2026-06-18T15:09:38+08:00,SEA
265,2026-06-18T15:10:02.487435,9023,Orchard (Opp Orchard Stn/ION),167,2026-06-18T15:31:46+08:00,SEA
266,2026-06-18T15:10:02.487435,9023,Orchard (Opp Orchard Stn/ION),190,2026-06-18T15:20:40+08:00,SEA
267,2026-06-18T15:10:02.487435,9023,Orchard (Opp Orchard Stn/ION),972,2026-06-18T15:09:48+08:00,SEA
268,2026-06-18T15:10:02.487435,9023,Orchard (Opp Orchard Stn/ION),972M,2026-06-18T15:12:33+08:00,SEA
269,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,105,2026-06-18T15:11:00+08:00,SEA
270,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,143,2026-06-18T15:16:00+08:00,SEA
271,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,143M,2026-06-18T15:11:00+08:00,SEA
272,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,183,2026-06-18T15:23:00+08:00,SEA
273,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,197,2026-06-18T15:13:00+08:00,SEA
274,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,333,2026-06-18T15:17:00+08:00,SEA
275,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,334,2026-06-18T15:12:00+08:00,SEA
276,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,335,2026-06-18T15:17:00+08:00,SEA
277,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,41,2026-06-18T15:11:00+08:00,SEA
278,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,49,2026-06-18T15:18:00+08:00,SEA
279,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,506,2026-06-18T15:24:00+08:00,SEA
280,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,51,2026-06-18T15:15:00+08:00,SEA
281,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,52,2026-06-18T15:19:00+08:00,SEA
282,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,66,2026-06-18T15:13:00+08:00,SEA
283,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,98,2026-06-18T15:16:00+08:00,SEA
284,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,98M,2026-06-18T15:20:00+08:00,SEA
285,2026-06-18T15:10:02.487435,28009,Jurong East Interchange,993,2026-06-18T15:17:00+08:00,SEA
286,2026-06-18T15:10:02.487435,75009,Tampines Interchange,10,2026-06-18T15:12:00+08:00,SEA
287,2026-06-18T15:10:02.487435,75009,Tampines Interchange,127,2026-06-18T15:25:00+08:00,SEA
288,2026-06-18T15:10:02.487435,75009,Tampines Interchange,19,2026-06-18T15:15:00+08:00,SEA
289,2026-06-18T15:10:02.487435,75009,Tampines Interchange,20,2026-06-18T15:10:00+08:00,SEA
290,2026-06-18T15:10:02.487435,75009,Tampines Interchange,23,2026-06-18T15:14:00+08:00,SEA
291,2026-06-18T15:10:02.487435,75009,Tampines Interchange,28,2026-06-18T15:15:00+08:00,SEA
292,2026-06-18T15:10:02.487435,75009,Tampines Interchange,29,2026-06-18T15:18:00+08:00,SEA
293,2026-06-18T15:10:02.487435,75009,Tampines Interchange,291,2026-06-18T15:12:00+08:00,SEA
294,2026-06-18T15:10:02.487435,75009,Tampines Interchange,292,2026-06-18T15:14:00+08:00,SEA
295,2026-06-18T15:10:02.487435,75009,Tampines Interchange,293,2026-06-18T15:10:59+08:00,SEA
296,2026-06-18T15:10:02.487435,75009,Tampines Interchange,296,2026-06-18T15:15:00+08:00,SEA
297,2026-06-18T15:10:02.487435,75009,Tampines Interchange,3,2026-06-18T15:14:00+08:00,SEA
298,2026-06-18T15:10:02.487435,75009,Tampines Interchange,31,2026-06-18T15:13:00+08:00,SEA
299,2026-06-18T15:10:02.487435,75009,Tampines Interchange,37,2026-06-18T15:22:00+08:00,SEA
300,2026-06-18T15:10:02.487435,75009,Tampines Interchange,38,2026-06-18T15:20:00+08:00,SEA
301,2026-06-18T15:10:02.487435,75009,Tampines Interchange,3A,2026-06-18T15:31:00+08:00,SEA
302,2026-06-18T15:10:02.487435,75009,Tampines Interchange,4,2026-06-18T15:29:00+08:00,SEA
303,2026-06-18T15:10:02.487435,75009,Tampines Interchange,65,2026-06-18T15:15:00+08:00,SEA
304,2026-06-18T15:10:02.487435,75009,Tampines Interchange,67,2026-06-18T15:10:00+08:00,SEA
305,2026-06-18T15:10:02.487435,75009,Tampines Interchange,68,2026-06-18T15:10:08+08:00,SEA
306,2026-06-18T15:10:02.487435,75009,Tampines Interchange,69,2026-06-18T15:10:00+08:00,SEA
307,2026-06-18T15:10:02.487435,75009,Tampines Interchange,72,2026-06-18T15:09:00+08:00,SEA
308,2026-06-18T15:10:02.487435,75009,Tampines Interchange,8,2026-06-18T15:18:00+08:00,SEA
309,2026-06-18T15:10:02.487435,75009,Tampines Interchange,81,2026-06-18T15:10:00+08:00,SEA
310,2026-06-18T15:10:02.487435,75009,Tampines Interchange,969,2026-06-18T15:15:00+08:00,SEA
311,2026-06-18T15:10:02.487435,46008,Woodlands Interchange,911,2026-06-18T15:10:14+08:00,SEA
312,2026-06-18T15:10:02.487435,46008,Woodlands Interchange,912,2026-06-18T15:16:58+08:00,SEA
313,2026-06-18T15:10:02.487435,46008,Woodlands Interchange,912B,2026-06-18T15:18:00+08:00,SEA
314,2026-06-18T15:10:02.487435,46008,Woodlands Interchange,913,2026-06-18T15:10:14+08:00,SEA
315,2026-06-18T15:10:02.487435,46008,Woodlands Interchange,913M,2026-06-18T15:20:00+08:00,SEA
316,2026-06-18T15:20:02.605251,9023,Orchard (Opp Orchard Stn/ION),124,2026-06-18T15:24:09+08:00,SEA
317,2026-06-18T15:20:02.605251,9023,Orchard (Opp Orchard Stn/ION),143,2026-06-18T15:21:33+08:00,SEA
318,2026-06-18T15:20:02.605251,9023,Orchard (Opp Orchard Stn/ION),167,2026-06-18T15:32:17+08:00,SEA
319,2026-06-18T15:20:02.605251,9023,Orchard (Opp Orchard Stn/ION),190,2026-06-18T15:22:32+08:00,SEA
320,2026-06-18T15:20:02.605251,9023,Orchard (Opp Orchard Stn/ION),972,2026-06-18T15:21:22+08:00,SEA
321,2026-06-18T15:20:02.605251,9023,Orchard (Opp Orchard Stn/ION),972M,2026-06-18T15:27:27+08:00,SEA
322,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,105,2026-06-18T15:20:00+08:00,SEA
323,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,143,2026-06-18T15:27:00+08:00,SEA
324,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,143M,2026-06-18T15:22:00+08:00,SEA
325,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,183,2026-06-18T15:23:00+08:00,SEA
326,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,197,2026-06-18T15:24:00+08:00,SEA
327,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,333,2026-06-18T15:27:00+08:00,SEA
328,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,334,2026-06-18T15:19:00+08:00,SEA
329,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,335,2026-06-18T15:28:00+08:00,SEA
330,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,41,2026-06-18T15:23:00+08:00,SEA
331,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,49,2026-06-18T15:28:00+08:00,SEA
332,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,506,2026-06-18T15:24:00+08:00,SEA
333,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,51,2026-06-18T15:29:00+08:00,SEA
334,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,52,2026-06-18T15:29:00+08:00,SEA
335,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,66,2026-06-18T15:25:00+08:00,SEA
336,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,98,2026-06-18T15:30:00+08:00,SEA
337,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,98M,2026-06-18T15:20:00+08:00,SEA
338,2026-06-18T15:20:02.605251,28009,Jurong East Interchange,993,2026-06-18T15:35:00+08:00,SEA
339,2026-06-18T15:20:02.605251,75009,Tampines Interchange,10,2026-06-18T15:21:00+08:00,SEA
340,2026-06-18T15:20:02.605251,75009,Tampines Interchange,127,2026-06-18T15:25:00+08:00,SEA
341,2026-06-18T15:20:02.605251,75009,Tampines Interchange,19,2026-06-18T15:34:00+08:00,SEA
342,2026-06-18T15:20:02.605251,75009,Tampines Interchange,20,2026-06-18T15:20:00+08:00,SEA
343,2026-06-18T15:20:02.605251,75009,Tampines Interchange,23,2026-06-18T15:23:00+08:00,SEA
344,2026-06-18T15:20:02.605251,75009,Tampines Interchange,28,2026-06-18T15:26:00+08:00,SEA
345,2026-06-18T15:20:02.605251,75009,Tampines Interchange,29,2026-06-18T15:33:00+08:00,SEA
346,2026-06-18T15:20:02.605251,75009,Tampines Interchange,291,2026-06-18T15:21:55+08:00,SEA
347,2026-06-18T15:20:02.605251,75009,Tampines Interchange,292,2026-06-18T15:24:00+08:00,SEA
348,2026-06-18T15:20:02.605251,75009,Tampines Interchange,293,2026-06-18T15:20:00+08:00,SEA
349,2026-06-18T15:20:02.605251,75009,Tampines Interchange,296,2026-06-18T15:30:00+08:00,SEA
350,2026-06-18T15:20:02.605251,75009,Tampines Interchange,3,2026-06-18T15:25:00+08:00,SEA
351,2026-06-18T15:20:02.605251,75009,Tampines Interchange,31,2026-06-18T15:25:00+08:00,SEA
352,2026-06-18T15:20:02.605251,75009,Tampines Interchange,37,2026-06-18T15:22:00+08:00,SEA
353,2026-06-18T15:20:02.605251,75009,Tampines Interchange,38,2026-06-18T15:20:00+08:00,SEA
354,2026-06-18T15:20:02.605251,75009,Tampines Interchange,3A,2026-06-18T15:31:00+08:00,SEA
355,2026-06-18T15:20:02.605251,75009,Tampines Interchange,4,2026-06-18T15:29:00+08:00,SEA
356,2026-06-18T15:20:02.605251,75009,Tampines Interchange,65,2026-06-18T15:25:00+08:00,SEA
357,2026-06-18T15:20:02.605251,75009,Tampines Interchange,67,2026-06-18T15:24:00+08:00,SEA
358,2026-06-18T15:20:02.605251,75009,Tampines Interchange,68,2026-06-18T15:33:26+08:00,SEA
359,2026-06-18T15:20:02.605251,75009,Tampines Interchange,69,2026-06-18T15:18:59+08:00,SEA
360,2026-06-18T15:20:02.605251,75009,Tampines Interchange,72,2026-06-18T15:20:00+08:00,SEA
361,2026-06-18T15:20:02.605251,75009,Tampines Interchange,8,2026-06-18T15:30:00+08:00,SEA
362,2026-06-18T15:20:02.605251,75009,Tampines Interchange,81,2026-06-18T15:21:00+08:00,SEA
363,2026-06-18T15:20:02.605251,75009,Tampines Interchange,969,2026-06-18T15:22:00+08:00,SEA
364,2026-06-18T15:20:02.605251,46008,Woodlands Interchange,911,2026-06-18T15:24:35+08:00,SEA
365,2026-06-18T15:20:02.605251,46008,Woodlands Interchange,912,2026-06-18T15:40:31+08:00,SEA
366,2026-06-18T15:20:02.605251,46008,Woodlands Interchange,912B,2026-06-18T15:28:00+08:00,SEA
367,2026-06-18T15:20:02.605251,46008,Woodlands Interchange,913,2026-06-18T15:20:05+08:00,SEA
368,2026-06-18T15:20:02.605251,46008,Woodlands Interchange,913M,2026-06-18T15:20:00+08:00,SEA
369,2026-06-18T15:35:31.952868,9023,Orchard (Opp Orchard Stn/ION),124,2026-06-18T15:37:49+08:00,SEA
370,2026-06-18T15:35:31.952868,9023,Orchard (Opp Orchard Stn/ION),143,2026-06-18T15:45:35+08:00,SEA
371,2026-06-18T15:35:31.952868,9023,Orchard (Opp Orchard Stn/ION),167,2026-06-18T16:03:33+08:00,SEA
372,2026-06-18T15:35:31.952868,9023,Orchard (Opp Orchard Stn/ION),190,2026-06-18T15:34:35+08:00,SEA
373,2026-06-18T15:35:31.952868,9023,Orchard (Opp Orchard Stn/ION),972,2026-06-18T15:41:21+08:00,SEA
374,2026-06-18T15:35:31.952868,9023,Orchard (Opp Orchard Stn/ION),972M,2026-06-18T15:43:17+08:00,SEA
375,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,105,2026-06-18T15:38:00+08:00,SEA
376,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,143,2026-06-18T15:39:00+08:00,SEA
377,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,143M,2026-06-18T15:35:00+08:00,SEA
378,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,183,2026-06-18T15:43:00+08:00,SEA
379,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,197,2026-06-18T15:35:00+08:00,SEA
380,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,333,2026-06-18T15:36:00+08:00,SEA
381,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,334,2026-06-18T15:40:00+08:00,SEA
382,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,335,2026-06-18T15:39:00+08:00,SEA
383,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,41,2026-06-18T15:35:00+08:00,SEA
384,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,49,2026-06-18T15:38:00+08:00,SEA
385,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,506,2026-06-18T15:41:00+08:00,SEA
386,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,51,2026-06-18T15:43:00+08:00,SEA
387,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,52,2026-06-18T15:39:00+08:00,SEA
388,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,66,2026-06-18T15:39:00+08:00,SEA
389,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,98,2026-06-18T15:43:00+08:00,SEA
390,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,98M,2026-06-18T15:37:00+08:00,SEA
391,2026-06-18T15:35:31.952868,28009,Jurong East Interchange,993,2026-06-18T15:35:00+08:00,SEA
392,2026-06-18T15:35:31.952868,75009,Tampines Interchange,10,2026-06-18T15:36:00+08:00,SEA
393,2026-06-18T15:35:31.952868,75009,Tampines Interchange,127,2026-06-18T15:45:00+08:00,SEA
394,2026-06-18T15:35:31.952868,75009,Tampines Interchange,19,2026-06-18T15:46:00+08:00,SEA
395,2026-06-18T15:35:31.952868,75009,Tampines Interchange,20,2026-06-18T15:40:00+08:00,SEA
396,2026-06-18T15:35:31.952868,75009,Tampines Interchange,23,2026-06-18T15:41:00+08:00,SEA
397,2026-06-18T15:35:31.952868,75009,Tampines Interchange,28,2026-06-18T15:47:00+08:00,SEA
398,2026-06-18T15:35:31.952868,75009,Tampines Interchange,29,2026-06-18T15:48:00+08:00,SEA
399,2026-06-18T15:35:31.952868,75009,Tampines Interchange,291,2026-06-18T15:36:32+08:00,SEA
400,2026-06-18T15:35:31.952868,75009,Tampines Interchange,292,2026-06-18T15:35:00+08:00,SEA
401,2026-06-18T15:35:31.952868,75009,Tampines Interchange,293,2026-06-18T15:35:00+08:00,SEA
402,2026-06-18T15:35:31.952868,75009,Tampines Interchange,296,2026-06-18T15:45:00+08:00,SEA
403,2026-06-18T15:35:31.952868,75009,Tampines Interchange,3,2026-06-18T15:48:00+08:00,SEA
404,2026-06-18T15:35:31.952868,75009,Tampines Interchange,31,2026-06-18T15:43:00+08:00,SEA
405,2026-06-18T15:35:31.952868,75009,Tampines Interchange,37,2026-06-18T15:50:00+08:00,SEA
406,2026-06-18T15:35:31.952868,75009,Tampines Interchange,38,2026-06-18T15:36:00+08:00,SEA
407,2026-06-18T15:35:31.952868,75009,Tampines Interchange,4,2026-06-18T15:41:00+08:00,SEA
408,2026-06-18T15:35:31.952868,75009,Tampines Interchange,65,2026-06-18T15:38:00+08:00,SEA
409,2026-06-18T15:35:31.952868,75009,Tampines Interchange,67,2026-06-18T15:38:00+08:00,SEA
410,2026-06-18T15:35:31.952868,75009,Tampines Interchange,68,2026-06-18T15:34:37+08:00,SEA
411,2026-06-18T15:35:31.952868,75009,Tampines Interchange,69,2026-06-18T15:39:00+08:00,SEA
412,2026-06-18T15:35:31.952868,75009,Tampines Interchange,72,2026-06-18T15:38:00+08:00,SEA
413,2026-06-18T15:35:31.952868,75009,Tampines Interchange,8,2026-06-18T15:42:00+08:00,SEA
414,2026-06-18T15:35:31.952868,75009,Tampines Interchange,81,2026-06-18T15:42:00+08:00,SEA
415,2026-06-18T15:35:31.952868,75009,Tampines Interchange,969,2026-06-18T15:37:00+08:00,SEA
416,2026-06-18T15:35:31.952868,46008,Woodlands Interchange,911,2026-06-18T15:35:00+08:00,SEA
417,2026-06-18T15:35:31.952868,46008,Woodlands Interchange,912,2026-06-18T15:40:54+08:00,SEA
418,2026-06-18T15:35:31.952868,46008,Woodlands Interchange,912B,2026-06-18T15:38:00+08:00,SEA
419,2026-06-18T15:35:31.952868,46008,Woodlands Interchange,913,2026-06-18T15:34:33+08:00,SEA
420,2026-06-18T15:35:31.952868,46008,Woodlands Interchange,913M,2026-06-18T15:40:00+08:00,SEA
421,2026-06-18T15:40:02.371106,9023,Orchard (Opp Orchard Stn/ION),124,2026-06-18T15:38:59+08:00,SEA
422,2026-06-18T15:40:02.371106,9023,Orchard (Opp Orchard Stn/ION),143,2026-06-18T15:46:07+08:00,SEA
423,2026-06-18T15:40:02.371106,9023,Orchard (Opp Orchard Stn/ION),167,2026-06-18T16:04:58+08:00,SEA
424,2026-06-18T15:40:02.371106,9023,Orchard (Opp Orchard Stn/ION),190,2026-06-18T15:45:00+08:00,SEA
425,2026-06-18T15:40:02.371106,9023,Orchard (Opp Orchard Stn/ION),972,2026-06-18T15:41:42+08:00,SEA
426,2026-06-18T15:40:02.371106,9023,Orchard (Opp Orchard Stn/ION),972M,2026-06-18T15:42:43+08:00,SEA
427,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,105,2026-06-18T15:56:00+08:00,SEA
428,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,143,2026-06-18T15:39:00+08:00,SEA
429,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,143M,2026-06-18T15:54:00+08:00,SEA
430,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,183,2026-06-18T15:43:00+08:00,SEA
431,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,197,2026-06-18T15:46:00+08:00,SEA
432,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,333,2026-06-18T15:45:00+08:00,SEA
433,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,334,2026-06-18T15:40:00+08:00,SEA
434,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,335,2026-06-18T15:39:00+08:00,SEA
435,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,41,2026-06-18T15:48:00+08:00,SEA
436,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,49,2026-06-18T15:48:00+08:00,SEA
437,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,506,2026-06-18T15:41:00+08:00,SEA
438,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,51,2026-06-18T15:43:00+08:00,SEA
439,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,52,2026-06-18T15:39:00+08:00,SEA
440,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,66,2026-06-18T15:49:00+08:00,SEA
441,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,98,2026-06-18T15:43:00+08:00,SEA
442,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,98M,2026-06-18T15:54:00+08:00,SEA
443,2026-06-18T15:40:02.371106,28009,Jurong East Interchange,993,2026-06-18T15:51:00+08:00,SEA
444,2026-06-18T15:40:02.371106,75009,Tampines Interchange,10,2026-06-18T15:44:00+08:00,SEA
445,2026-06-18T15:40:02.371106,75009,Tampines Interchange,127,2026-06-18T15:45:00+08:00,SEA
446,2026-06-18T15:40:02.371106,75009,Tampines Interchange,19,2026-06-18T15:46:00+08:00,SEA
447,2026-06-18T15:40:02.371106,75009,Tampines Interchange,20,2026-06-18T15:40:00+08:00,SEA
448,2026-06-18T15:40:02.371106,75009,Tampines Interchange,23,2026-06-18T15:41:00+08:00,SEA
449,2026-06-18T15:40:02.371106,75009,Tampines Interchange,28,2026-06-18T15:47:00+08:00,SEA
450,2026-06-18T15:40:02.371106,75009,Tampines Interchange,29,2026-06-18T15:48:00+08:00,SEA
451,2026-06-18T15:40:02.371106,75009,Tampines Interchange,291,2026-06-18T15:40:00+08:00,SEA
452,2026-06-18T15:40:02.371106,75009,Tampines Interchange,292,2026-06-18T15:45:00+08:00,SEA
453,2026-06-18T15:40:02.371106,75009,Tampines Interchange,293,2026-06-18T15:40:00+08:00,SEA
454,2026-06-18T15:40:02.371106,75009,Tampines Interchange,296,2026-06-18T15:45:00+08:00,SEA
455,2026-06-18T15:40:02.371106,75009,Tampines Interchange,3,2026-06-18T15:48:00+08:00,SEA
456,2026-06-18T15:40:02.371106,75009,Tampines Interchange,31,2026-06-18T15:43:00+08:00,SEA
457,2026-06-18T15:40:02.371106,75009,Tampines Interchange,37,2026-06-18T15:50:00+08:00,SEA
458,2026-06-18T15:40:02.371106,75009,Tampines Interchange,38,2026-06-18T15:51:00+08:00,SEA
459,2026-06-18T15:40:02.371106,75009,Tampines Interchange,4,2026-06-18T15:41:00+08:00,SEA
460,2026-06-18T15:40:02.371106,75009,Tampines Interchange,65,2026-06-18T15:49:00+08:00,SEA
461,2026-06-18T15:40:02.371106,75009,Tampines Interchange,67,2026-06-18T15:38:57+08:00,SEA
462,2026-06-18T15:40:02.371106,75009,Tampines Interchange,68,2026-06-18T15:39:24+08:00,SEA
463,2026-06-18T15:40:02.371106,75009,Tampines Interchange,69,2026-06-18T15:39:00+08:00,SEA
464,2026-06-18T15:40:02.371106,75009,Tampines Interchange,72,2026-06-18T15:44:00+08:00,SEA
465,2026-06-18T15:40:02.371106,75009,Tampines Interchange,8,2026-06-18T15:42:00+08:00,SEA
466,2026-06-18T15:40:02.371106,75009,Tampines Interchange,81,2026-06-18T15:42:00+08:00,SEA
467,2026-06-18T15:40:02.371106,75009,Tampines Interchange,969,2026-06-18T15:42:00+08:00,SEA
468,2026-06-18T15:40:02.371106,46008,Woodlands Interchange,911,2026-06-18T15:44:14+08:00,SEA
469,2026-06-18T15:40:02.371106,46008,Woodlands Interchange,912,2026-06-18T15:40:12+08:00,SEA
470,2026-06-18T15:40:02.371106,46008,Woodlands Interchange,912B,2026-06-18T15:48:00+08:00,SEA
471,2026-06-18T15:40:02.371106,46008,Woodlands Interchange,913,2026-06-18T15:41:33+08:00,SEA
472,2026-06-18T15:40:02.371106,46008,Woodlands Interchange,913M,2026-06-18T15:40:00+08:00,SEA
473,2026-06-18T15:50:02.415804,9023,Orchard (Opp Orchard Stn/ION),124,2026-06-18T15:52:26+08:00,SEA
474,2026-06-18T15:50:02.415804,9023,Orchard (Opp Orchard Stn/ION),143,2026-06-18T16:02:58+08:00,SEA
475,2026-06-18T15:50:02.415804,9023,Orchard (Opp Orchard Stn/ION),167,2026-06-18T16:03:38+08:00,SEA
476,2026-06-18T15:50:02.415804,9023,Orchard (Opp Orchard Stn/ION),190,2026-06-18T15:52:23+08:00,SEA
477,2026-06-18T15:50:02.415804,9023,Orchard (Opp Orchard Stn/ION),972,2026-06-18T15:57:32+08:00,SEA
478,2026-06-18T15:50:02.415804,9023,Orchard (Opp Orchard Stn/ION),972M,2026-06-18T16:02:48+08:00,SEA
479,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,105,2026-06-18T15:56:00+08:00,SEA
480,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,143,2026-06-18T15:50:00+08:00,SEA
481,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,143M,2026-06-18T15:54:00+08:00,SEA
482,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,183,2026-06-18T15:53:00+08:00,SEA
483,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,197,2026-06-18T15:58:00+08:00,SEA
484,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,333,2026-06-18T15:49:07+08:00,SEA
485,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,334,2026-06-18T15:54:00+08:00,SEA
486,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,335,2026-06-18T15:50:00+08:00,SEA
487,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,41,2026-06-18T16:01:00+08:00,SEA
488,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,49,2026-06-18T15:58:00+08:00,SEA
489,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,506,2026-06-18T15:58:00+08:00,SEA
490,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,51,2026-06-18T15:57:00+08:00,SEA
491,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,52,2026-06-18T15:50:00+08:00,SEA
492,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,66,2026-06-18T15:59:00+08:00,SEA
493,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,98,2026-06-18T15:53:00+08:00,SEA
494,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,98M,2026-06-18T15:54:00+08:00,SEA
495,2026-06-18T15:50:02.415804,28009,Jurong East Interchange,993,2026-06-18T15:51:00+08:00,SEA
496,2026-06-18T15:50:02.415804,75009,Tampines Interchange,10,2026-06-18T15:52:00+08:00,SEA
497,2026-06-18T15:50:02.415804,75009,Tampines Interchange,127,2026-06-18T16:05:00+08:00,SEA
498,2026-06-18T15:50:02.415804,75009,Tampines Interchange,19,2026-06-18T15:56:00+08:00,SEA
499,2026-06-18T15:50:02.415804,75009,Tampines Interchange,20,2026-06-18T15:50:00+08:00,SEA
500,2026-06-18T15:50:02.415804,75009,Tampines Interchange,23,2026-06-18T15:50:00+08:00,SEA
501,2026-06-18T15:50:02.415804,75009,Tampines Interchange,28,2026-06-18T15:56:00+08:00,SEA
502,2026-06-18T15:50:02.415804,75009,Tampines Interchange,29,2026-06-18T16:03:00+08:00,SEA
503,2026-06-18T15:50:02.415804,75009,Tampines Interchange,291,2026-06-18T15:52:00+08:00,SEA
504,2026-06-18T15:50:02.415804,75009,Tampines Interchange,292,2026-06-18T15:56:00+08:00,SEA
505,2026-06-18T15:50:02.415804,75009,Tampines Interchange,293,2026-06-18T15:52:00+08:00,SEA
506,2026-06-18T15:50:02.415804,75009,Tampines Interchange,296,2026-06-18T16:00:00+08:00,SEA
507,2026-06-18T15:50:02.415804,75009,Tampines Interchange,3,2026-06-18T15:59:00+08:00,SEA
508,2026-06-18T15:50:02.415804,75009,Tampines Interchange,31,2026-06-18T15:51:00+08:00,SEA
509,2026-06-18T15:50:02.415804,75009,Tampines Interchange,37,2026-06-18T15:50:00+08:00,SEA
510,2026-06-18T15:50:02.415804,75009,Tampines Interchange,38,2026-06-18T15:51:00+08:00,SEA
